trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,space,28.66096800000014,12.047782800000277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag1,1,4,5,0.2,0.05,0.5,,0,0,0,12,,,,,,,,,12.047782800000277,None,floorlamp.jpg,witchhat.jpg,rollerblade.jpg,pig.jpg,dandelion.jpg,donut.jpg,triangle.jpg,giraffe.jpg,trophy01.jpg,microwave.jpg,africanelephant.jpg,cocktailshrimp02.jpg,smokingpipe.jpg,granolabar01.jpg,cruiseship.jpg,bridge.jpg,well.jpg,40.75477210000008,43.50410430000011,43.237454999999954,None,0,1,7,43.75410550000015,None,43.75410550000015,None,.\resources\dandelion.jpg,45.75394809999989,None,1,45.75394809999989,None,right,2.042822299999898,45.75394809999989,None,47.83757460000015,None,1,left,0.5832608999999138,47.83757460000015,None,47.83757460000015,None,48.47085870000001,None,None,49.470786380000256,None,49.470786380000256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,1,1,11,,,,,,,,,,,mattress.jpg,tent.jpg,birthdaycandle.jpg,nosmokingsign.jpg,squid.jpg,escalator.jpg,bumpercar.jpg,dandelion.jpg,hand01b.jpg,bluejay.jpg,anchor.jpg,cashregister01.jpg,bullet.jpg,fortunecookie.jpg,masquerademask01.jpg,snowman.jpg,jellybean.jpg,49.487450999999965,52.236806100000194,51.95349450000003,None,1,0,11,52.47034100000019,None,52.47034100000019,None,.\resources\hand01b.jpg,55.46988620000002,None,1,55.46988620000002,None,left,1.2308735000001434,55.46988620000002,None,56.73688320000019,None,1,right,0.8039448999998058,56.73688320000019,None,56.73688320000019,None,57.586818799999946,None,None,58.58679728000002,None,58.58679728000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,2,2,8,,,,,,,,,,,snowshoe.jpg,pig.jpg,frenchfries.jpg,africanelephant.jpg,tortoise01.jpg,hand01b.jpg,table01.jpg,soccerball.jpg,totempole.jpg,microwave.jpg,sandcastle.jpg,foot.jpg,honeybee.jpg,showerhead01.jpg,dromedary.jpg,shovel01.jpg,tree.jpg,58.60346299999992,61.35283370000025,61.069537599999876,None,0,1,13,61.58615289999989,None,61.58615289999989,None,.\resources\sandcastle.jpg,65.08588880000025,None,1,65.08588880000025,None,right,1.0868881999999758,65.08588880000025,None,66.2191444,None,1,left,0.38563509999994494,66.2191444,None,66.2191444,None,66.65244699999994,None,None,67.65281317999992,None,67.65281317999992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag7,7,5,12,0.2,0.05,0.5,,0,3,3,7,,,,,,,,,,,hand01b.jpg,lighthouse.jpg,motorcycle.jpg,nunchuk.jpg,stool01.jpg,englishcucumber.jpg,scooter.jpg,lawnmower.jpg,pooltable.jpg,nosmokingsign.jpg,tulip02.jpg,cork02.jpg,kneepad01c.jpg,pig.jpg,telescope.jpg,holdfast.jpg,duck01.jpg,67.66949160000013,70.41884160000018,70.15219070000012,None,1,1,14,70.6521574000003,None,70.6521574000003,None,.\resources\cork02.jpg,74.41854999999987,None,1,74.41854999999987,None,left,1.0342795999999908,74.41854999999987,None,75.48514380000006,None,1,left,0.6476590999996006,75.48514380000006,None,75.48514380000006,None,76.1855513999999,None,None,77.18545798,None,77.18545798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag3,3,3,6,0.2,0.05,0.5,,0,4,4,5,,,,,,,,,,,turnstile.jpg,alligator.jpg,floorlamp.jpg,mrpotatohead.jpg,saxophone.jpg,jellyfish.jpg,cloud.jpg,stubbywrench01a.jpg,flamingo.jpg,surfboard.jpg,pigeon.jpg,squid.jpg,musicsheet.jpg,tire.jpg,lip.jpg,spiderweb.jpg,mailbox02.jpg,77.20213349999995,79.95149690000017,79.66818039999998,None,1,0,8,80.16811989999997,None,80.16811989999997,None,.\resources\jellyfish.jpg,82.4348460000001,None,1,82.4348460000001,None,left,0.9060724999999366,82.4348460000001,None,83.38454730000012,None,1,right,0.2842505999997229,83.38454730000012,None,83.38454730000012,None,83.68450140000004,None,None,84.68446878000017,None,84.68446878000017,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag4,4,4,8,0.2,0.05,0.5,,0,5,5,13,,,,,,,,,,,fishskeleton.jpg,jellyfish.jpg,firehydrant.jpg,cat.jpg,armadillo.jpg,birthdaycandle.jpg,statue.jpg,rose.jpg,doghouse.jpg,tiger02.jpg,eye.jpg,uprightpiano01.jpg,dromedary.jpg,magneticcompass.jpg,platypus.jpg,stool01.jpg,cheetah.jpg,84.7010951000002,87.45130749999998,87.16802319999988,None,1,1,10,87.68462150000005,None,87.68462150000005,None,.\resources\rose.jpg,90.43399470000031,None,1,90.43399470000031,None,left,0.882789899999807,90.43399470000031,None,91.33395400000018,None,1,left,0.44681489999993573,91.33395400000018,None,91.33395400000018,None,91.80058469999994,None,None,92.80052278000025,None,92.80052278000025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag2,2,3,5,0.2,0.05,0.5,,0,6,6,4,,,,,,,,,,,chair.jpg,cruiseship.jpg,vulture.jpg,sledgehammer.jpg,apron.jpg,crab01.jpg,swing.jpg,sandcastle.jpg,dromedary.jpg,lion.jpg,cactus.jpg,horseshoe.jpg,lily.jpg,boat.jpg,slug.jpg,fishskeleton.jpg,lighthouse.jpg,92.81720889999997,95.56743110000025,95.30073870000024,None,0,0,7,95.80029880000029,None,95.80029880000029,None,.\resources\apron.jpg,97.816824,None,1,97.816824,None,right,0.8840546999999788,97.816824,None,98.73342460000003,None,1,right,0.3114393000000746,98.73342460000003,None,98.73342460000003,None,99.10006070000009,None,None,100.0999874800003,None,100.0999874800003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,7,7,0,,,,,,,,,,,eye.jpg,tarantula.jpg,safe.jpg,tie02.jpg,cigar.jpg,funnel.jpg,vacuumcleaner01.jpg,toucan.jpg,zebra.jpg,soccerball.jpg,car.jpg,lightswitch01.jpg,jellyfish.jpg,trampoline.jpg,sword01.jpg,parrot01.jpg,turnstile.jpg,100.11665330000005,102.86644860000024,102.60021649999999,None,0,0,13,103.09978010000032,None,103.09978010000032,None,.\resources\car.jpg,106.61622010000019,None,1,106.61622010000019,None,right,0.4606197999996766,106.61622010000019,None,107.13284500000009,None,1,right,0.3201242000000093,107.13284500000009,None,107.13284500000009,None,107.49948730000006,None,None,108.49989918000014,None,108.49989918000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
AB,lag3,3,5,8,0.2,0.05,0.5,,0,8,8,10,,,,,,,,,,,icecube02.jpg,redfox.jpg,schoolbus.jpg,trophy01.jpg,zipper.jpg,recyclingbin.jpg,ostrich.jpg,triangle.jpg,badmintonracket.jpg,elbow.jpg,snowshovel.jpg,dragonfly01.jpg,greathornowl.jpg,tank.jpg,tulip02.jpg,scorpion.jpg,ironingboard01.jpg,108.51649970000017,111.26591310000003,110.98259510000025,None,1,1,10,111.4992299999999,None,111.4992299999999,None,.\resources\triangle.jpg,114.24900160000016,None,1,114.24900160000016,None,left,0.8519008999996913,114.24900160000016,None,115.13227720000032,None,1,left,0.4246376999999484,115.13227720000032,None,115.13227720000032,None,115.61557739999989,None,None,116.61593358000013,None,116.61593358000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2021_Apr_07_1316,AB_pic_singleT2,2021.1.2,59.9897657460564,
