trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,space,1.6287735999999313,9.166699799999606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag7,7,4,11,0.2,0.05,0.5,,0,0,0,2,,,,,,,,,9.166699799999606,None,doghouse.jpg,dalmatian.jpg,bat.jpg,cruiseship.jpg,jellyfish.jpg,ducttape.jpg,holdfast.jpg,squid.jpg,hockeystick.jpg,africanelephant.jpg,basketball01.jpg,fishskeleton.jpg,humanskeleton.jpg,snowboard.jpg,bull.jpg,hotdogweiner.jpg,tarantula.jpg,10.8619048999999,13.611304799999743,13.344640199999958,None,0,1,13,13.861310399999638,None,13.861310399999638,None,.\resources\basketball01.jpg,17.36107469999979,None,1,17.36107469999979,None,right,1.0664325000002464,17.36107469999979,None,18.461464499999693,None,1,left,0.7820013000000472,18.461464499999693,None,18.461464499999693,None,19.29475400000001,None,None,20.294701579999582,None,20.294701579999582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,1,1,6,,,,,,,,,,,paperairplane.jpg,wheelchair.jpg,ear.jpg,locker.jpg,volleyball.jpg,bluecheese.jpg,nunchuk.jpg,floorlamp.jpg,snowshoe.jpg,ladder.jpg,dolphin01.jpg,discoball.jpg,frisbee.jpg,witchhat.jpg,trampoline.jpg,redfox.jpg,windmill.jpg,20.311363899999833,23.06078209999987,22.77743539999983,None,0,0,11,23.29409689999966,None,23.29409689999966,None,.\resources\snowshoe.jpg,26.293904499999826,None,1,26.293904499999826,None,right,0.6055007999998452,26.293904499999826,None,26.944320099999914,None,1,right,0.20317590000013297,26.944320099999914,None,26.944320099999914,None,27.194297000000006,None,None,28.19422287999987,None,28.19422287999987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag4,4,3,7,0.2,0.05,0.5,,0,2,2,1,,,,,,,,,,,cheetah.jpg,mrpotatohead.jpg,porcupine.jpg,skateboard.jpg,armadillo.jpg,bed.jpg,mummy.jpg,hammerheadshark.jpg,anchor.jpg,foosballtable.jpg,sledgehammer.jpg,licenseplate.jpg,cruiseship.jpg,car.jpg,dormer.jpg,bumpercar.jpg,kiwi03.jpg,28.210896599999614,30.960300099999586,30.677007799999956,None,0,1,9,31.19362609999962,None,31.19362609999962,None,.\resources\mummy.jpg,33.69348119999995,None,1,33.69348119999995,None,right,2.40606119999984,33.69348119999995,None,36.14378429999988,None,1,left,0.7876456999997572,36.14378429999988,None,36.14378429999988,None,36.97707199999968,None,None,37.97659677999991,None,37.97659677999991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag2,2,3,5,0.2,0.05,0.5,,0,3,3,4,,,,,,,,,,,slug.jpg,alligator.jpg,cactus.jpg,windshieldwiper02.jpg,barrel01.jpg,soccerball.jpg,floorlamp.jpg,donut.jpg,bathtub.jpg,firehydrant.jpg,greathornowl.jpg,mrpotatohead.jpg,ladybug03.jpg,swordfish.jpg,smokingpipe.jpg,candycane01a.jpg,englishcucumber.jpg,37.993680299999596,40.74307490000001,40.47643499999958,None,1,0,7,40.99306539999998,None,40.99306539999998,None,.\resources\barrel01.jpg,42.99293859999989,None,1,42.99293859999989,None,left,1.6586638000003404,42.99293859999989,None,44.70997879999959,None,1,right,0.989462800000183,44.70997879999959,None,44.70997879999959,None,45.74325239999962,None,None,46.74318757999981,None,46.74318757999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag3,3,5,8,0.2,0.05,0.5,,0,4,4,10,,,,,,,,,,,vacuumcleaner01.jpg,doghouse.jpg,ducttape.jpg,nosmokingsign.jpg,fishskeleton.jpg,fingerprint.jpg,ipad02.jpg,snowshovel.jpg,hotdogweiner.jpg,cross01.jpg,armadillo.jpg,acorn.jpg,pingpongtable.jpg,tank.jpg,spiderweb.jpg,masquerademask01.jpg,fortunecookie.jpg,46.759850299999925,49.50923969999985,49.225945299999694,None,0,1,10,49.725897599999826,None,49.725897599999826,None,.\resources\snowshovel.jpg,52.492405699999836,None,1,52.492405699999836,None,right,1.1512070999997377,52.492405699999836,None,53.67612489999965,None,1,left,0.4392536000000291,53.67612489999965,None,53.67612489999965,None,54.15944709999985,None,None,55.15937957999995,None,55.15937957999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag1,1,4,5,0.2,0.05,0.5,,0,5,5,12,,,,,,,,,,,jackrabbit.jpg,safe.jpg,saxophone.jpg,cobra.jpg,greywolf.jpg,basketball01.jpg,fridge.jpg,ear.jpg,hockeystick.jpg,cashregister01.jpg,pirateflag.jpg,locker.jpg,vacuumcleaner01.jpg,snowshovel.jpg,grizzly.jpg,flamingo.jpg,toilet.jpg,55.17603589999999,57.92542219999996,57.65877159999991,None,0,0,7,58.17541749999964,None,58.17541749999964,None,.\resources\greywolf.jpg,60.17529659999991,None,1,60.17529659999991,None,right,1.0602513000003455,60.17529659999991,None,61.2923667,None,1,right,0.9031976999999642,61.2923667,None,61.2923667,None,62.258962099999735,None,None,63.258906979999665,None,63.258906979999665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,6,6,11,,,,,,,,,,,bat.jpg,anchor.jpg,drumstick.jpg,saxophone.jpg,chimney.jpg,kneepad01c.jpg,snowboard.jpg,hockeystick.jpg,corn02.jpg,moose.jpg,trophy01.jpg,scooter.jpg,humanskeleton.jpg,guitarcase.jpg,ladybug03.jpg,squid.jpg,bull.jpg,63.275551599999744,66.02495399999998,65.7416360999996,None,0,0,11,66.25827819999995,None,66.25827819999995,None,.\resources\corn02.jpg,69.25807989999976,None,1,69.25807989999976,None,right,0.4412895999998909,69.25807989999976,None,69.74138119999998,None,1,right,0.17412229999990814,69.74138119999998,None,69.74138119999998,None,69.94136959999969,None,None,70.94131537999965,None,70.94131537999965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,7,7,8,,,,,,,,,,,fishingrod.jpg,kneepad01c.jpg,corn02.jpg,parkingmeter.jpg,humanskeleton.jpg,cow.jpg,bat.jpg,bridge.jpg,uprightpiano01.jpg,daddylonglegs.jpg,ceilingfan01.jpg,bow.jpg,noparkingsign.jpg,cupcake.jpg,curtain.jpg,calendar.jpg,squirrel.jpg,70.95840829999997,73.70785499999965,73.4412256999999,None,1,0,13,73.95784449999974,None,73.95784449999974,None,.\resources\ceilingfan01.jpg,77.45764229999986,None,1,77.45764229999986,None,left,0.7059496000001673,77.45764229999986,None,78.22472870000001,None,1,right,0.14672179999979562,78.22472870000001,None,78.22472870000001,None,78.40803809999989,None,None,79.40800507999984,None,79.40800507999984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
AB,lag3,3,3,6,0.2,0.05,0.5,,0,8,8,5,,,,,,,,,,,brownsugar.jpg,car.jpg,redfox.jpg,pumpkin.jpg,ceilingfan01.jpg,bathtub.jpg,dragonfly01.jpg,fridge.jpg,ladder.jpg,trumpet.jpg,jeans01.jpg,hotdogweiner.jpg,snowshoe.jpg,boxingglove01.jpg,donut.jpg,firehydrant.jpg,safe.jpg,79.42464299999983,82.17404099999976,81.89071819999981,None,0,0,8,82.40736249999964,None,82.40736249999964,None,.\resources\bathtub.jpg,84.6572030999996,None,1,84.6572030999996,None,right,0.5941763999999239,84.6572030999996,None,85.29093209999974,None,1,right,0.17647829999987152,85.29093209999974,None,85.29093209999974,None,85.52424810000002,None,None,86.5241900799997,None,86.5241900799997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,001,2021_Apr_07_1317,AB_pic_singleT2,2021.1.2,59.98843422981694,
