trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,stimOFF0,stimON0,stimOFF1,stimON1,stimOFF2,stimON2,stimOFF3,stimON3,stimOFF4,stimON4,stimOFF5,stimON5,stimOFF6,stimON6,stimOFF7,stimON7,stimOFF8,stimON8,stimOFF9,stimON9,stimOFF10,stimON10,stimOFF11,stimON11,stimOFF12,stimON12,stimOFF13,stimON13,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,stimOFF14,stimON14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,3,9,0.06000000005000003,0,0.3,main,,,,,0,32,32,32,,,,,,,callbell.jpg,polarbear.jpg,paperairplane.jpg,bed.jpg,skippingrope.jpg,pigeon.jpg,motorcycle.jpg,christmastree.jpg,grizzly.jpg,surfboard.jpg,wheelchair.jpg,worldmap.jpg,lizard.jpg,bullet.jpg,badmintonracket.jpg,tie02.jpg,duck01.jpg,,,,,0,0,11,,,,,.\resources\grizzly.jpg,,,1,,,,,,,,,1,,,,,,,,,None,384.83609362000004,None,384.83609362000004,None,,,,,,,380.13683299999957,382.8862210999996,382.61956889999965,None,0.06727366521272127,0.07861969999976282,0.09531040000001667,0.14532820000022184,0.1619410000002972,0.2119660999996995,0.22862720000011905,0.27860359999976936,0.29532430000017484,0.3453036000000793,0.3619347000003472,0.41191929999968124,0.4285890000001018,0.4786383000000569,0.49529770000026474,0.5452641000001677,0.5619270999995933,0.6119221999997535,0.6285838000003423,0.6786124999998719,0.6952645000001212,0.7452561999998579,0.7619133999996848,0.8119039000002886,0.8285659000002852,,,,,383.13621109999985,None,383.13621109999985,None,383.9694876000003,None,383.9694876000003,None,right,0.6633329000005688,383.9694876000003,None,384.6694475000004,None,right,0.1393737999997029,384.6694475000004,None,384.6694475000004,None,-9.223839959322879,150.37081718417,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag2,2,3,5,0.06000000005000003,0,0.3,main,,,,,0,33,33,33,,,,,,,polarbear.jpg,dragonfly01.jpg,tank.jpg,turnstile.jpg,beerbottle.jpg,frisbee.jpg,wheelbarrow01.jpg,smokingpipe.jpg,sledgehammer.jpg,elbow.jpg,bridge.jpg,paperairplane.jpg,beaver.jpg,squirrel.jpg,chainsaw.jpg,lion.jpg,flag.jpg,,,,,1,0,7,,,,,.\resources\beerbottle.jpg,,,0,,,,,,,,,1,,,,,,,,,None,390.65282091999995,None,390.65282091999995,None,,,,,,,384.8527445999998,387.60253959999955,387.3358976999998,None,0.06976784497579977,0.0778651999999056,0.09452009999949951,0.14453059999959805,0.16121060000023135,0.21117549999962648,0.22783540000000357,0.2945107999994434,0.3111994999999297,0.36118549999991956,0.3778492000001279,0.42782619999979943,0.4445162000001801,0.4944951999996192,0.511151499999869,0.5611580999993748,0.577826400000049,,,,,,,,,,,,,387.8525317000003,None,387.8525317000003,None,388.43582890000016,None,388.43582890000016,None,right,1.9649473999998008,388.43582890000016,None,390.4361305000002,None,right,0.18067139999948267,390.4361305000002,None,390.4361305000002,None,-9.130775309363113,150.38367805857337,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag5,5,4,9,0.06000000005000003,0,0.3,main,,,,,0,34,34,34,,,,,,,firehydrant.jpg,urinal.jpg,ducttape.jpg,saxophone.jpg,nunchuk.jpg,motorcycle.jpg,fingerprint.jpg,vulture.jpg,crown.jpg,cruiseship.jpg,tortoise01.jpg,eye.jpg,bowlingball.jpg,chimney.jpg,birthdaycandle.jpg,hockeystick.jpg,punchingbag.jpg,,,,,0,0,11,,,,,.\resources\crown.jpg,,,1,,,,,,,,,1,,,,,,,,,None,395.15200221999964,None,395.15200221999964,None,,,,,,,390.6694615999995,393.41879960000006,393.15214259999993,None,0.06915573220430589,0.07816200000070239,0.09485710000080871,0.14483090000067023,0.16149100000075123,0.21151090000057593,0.2281581000006554,0.2781633000004149,0.29482460000053834,0.36145610000039596,0.37818290000086563,0.42813120000027993,0.4447968000004039,0.49481270000069344,0.5114963000005446,0.5614830000004076,0.5781235000004017,0.6281135000008362,0.6447790000001987,0.694785800000318,0.7114573000008022,0.7614603000001807,0.7781192000002193,0.8447788000003129,0.8614376000004995,,,,,393.6688145999997,None,393.6688145999997,None,394.53539,None,394.53539,None,right,0.433538000000226,394.53539,None,395.0019976000003,None,right,0.1347671999992599,395.0019976000003,None,395.0019976000003,None,-9.365350776041705,150.37333159831363,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag7,7,5,12,0.06000000005000003,0,0.3,main,,,,,0,35,35,35,,,,,,,windshieldwiper02.jpg,pingpongtable.jpg,cobra.jpg,humanskeleton.jpg,mouse.jpg,bluecheese.jpg,schoolbus.jpg,guitarcase.jpg,drumstick.jpg,mummy.jpg,barrel01.jpg,showerhead01.jpg,bluejay.jpg,scooter.jpg,flamingo.jpg,worldmap.jpg,ladder.jpg,,,,,1,0,14,,,,,.\resources\showerhead01.jpg,,,1,,,,,,,,,1,,,,,,,,,None,402.13529022,None,402.13529022,None,,,,,,,395.16866930000015,397.91846369999985,397.6518342999998,None,0.07566635521684231,0.07805540000026667,0.0947970000006535,0.16140290000021196,0.17806340000061027,0.22806000000036875,0.24473020000004908,0.31138470000041707,0.3280495000008159,0.39472250000017084,0.4113623000002917,0.461374500000602,0.4780362999999852,0.5447044000002279,0.5613677000001189,0.6113592000001518,0.6280338000005941,0.6946959000006245,0.7113562000004094,0.7613309000007575,0.7779889000003095,0.8446760000006179,0.8613217000001896,0.9113311000000976,0.9279849000004106,0.9946582000002309,1.0113296000008631,1.0613147000003664,1.077994100000069,398.16848130000017,None,398.16848130000017,None,399.33504449999964,None,399.33504449999964,None,left,2.0417530000004263,399.33504449999964,None,401.43534230000023,None,right,0.6534653999997317,401.43534230000023,None,401.43534230000023,None,-9.295552899060134,150.38369620211563,1.1446551000008185,1.1613136000005397,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag5,5,5,10,0.06000000005000003,0,0.3,main,,,,,0,36,36,36,,,,,,,guitarcase.jpg,ladybug03.jpg,totempole.jpg,tiger02.jpg,bumpercar.jpg,tank.jpg,scorpion.jpg,ostrich.jpg,crab01.jpg,horse.jpg,horseshoe.jpg,safe.jpg,funnel.jpg,chainsaw.jpg,noparkingsign.jpg,fishskeleton.jpg,eye.jpg,,,,,1,0,12,,,,,.\resources\horse.jpg,,,1,,,,,,,,,1,,,,,,,,,None,409.4014212200003,None,409.4014212200003,None,,,,,,,402.1519750999996,404.9013157999998,404.6346400000002,None,0.07333386988037871,0.0775868000000628,0.0942629000001034,0.1609362000008332,0.17760460000044986,0.22761410000020987,0.2442499000007956,0.2942847000003894,0.3109338000003845,0.3775489000008747,0.3942038000004686,0.4442054000001008,0.4608772000001409,0.5275764000007257,0.5441912000005686,0.594201000000794,0.6108662000006007,0.6608573000003162,0.6775247000005038,0.7441975000001548,0.7608750000008513,0.8108374000003096,0.8275195000005624,0.8941658000003372,0.9108293000008416,0.9608381000007284,0.9775040000004083,,,405.15129139999954,None,405.15129139999954,None,406.1345160999999,None,406.1345160999999,None,left,2.570279199999277,406.1345160999999,None,408.75150229999963,None,right,0.6333075000002282,408.75150229999963,None,408.75150229999963,None,-9.266445846359911,150.3926628565896,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag7,7,3,10,0.06000000005000003,0,0.3,main,,,,,0,37,37,37,,,,,,,tire.jpg,soccerball.jpg,statue.jpg,bowlingball.jpg,leafblower01.jpg,stubbywrench01a.jpg,accordion01.jpg,corn02.jpg,toyanimal05.jpg,bathtub.jpg,microphone01.jpg,bullet.jpg,eyepatch.jpg,apron.jpg,ladder.jpg,rose.jpg,tennisracket.jpg,,,,,0,0,12,,,,,.\resources\bathtub.jpg,,,1,,,,,,,,,1,,,,,,,,,None,414.1673226199995,None,414.1673226199995,None,,,,,,,409.4180918000002,412.1674360999996,411.90078689999973,None,0.07023882942197174,0.07742359999974724,0.09402609999960987,0.1440081000000646,0.16067699999985052,0.22736739999982092,0.24399819999962347,0.29404299999987416,0.31068880000020727,0.3606780999998591,0.3773500999996031,0.42732450000039535,0.4440284000002066,0.4939833999997063,0.5106355999996595,0.5773163000003478,0.5939701999996032,0.6439909999999145,0.6606298999995488,0.7106615000002421,0.7273097999996025,0.7773010000000795,0.7939562999999907,0.8439605000003212,0.8606320999997479,0.927312300000267,0.9439400000001115,,,412.4174310999997,None,412.4174310999997,None,413.3673894000003,None,413.3673894000003,None,right,0.6336202000002231,413.3673894000003,None,414.03397829999994,None,right,0.10285759999987931,414.03397829999994,None,414.03397829999994,None,-9.228452051891836,150.40328912571508,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag4,4,3,7,0.06000000005000003,0,0.3,main,,,,,0,38,38,38,,,,,,,dormer.jpg,donut.jpg,basketball01.jpg,moon.jpg,duck01.jpg,sheep.jpg,bullet.jpg,tree.jpg,kite.jpg,tire.jpg,bow.jpg,eyepatch.jpg,jeans01.jpg,callbell.jpg,africanelephant.jpg,bluejay.jpg,firehydrant.jpg,,,,,0,1,9,,,,,.\resources\bullet.jpg,,,1,,,,,,,,,1,,,,,,,,,None,419.2173797199997,None,419.2173797199997,None,,,,,,,414.1839637000003,416.9337593999999,416.6671129999995,None,0.06997478352194439,0.0781870999999228,0.09484780000002502,0.14485939999940456,0.1615203000001202,0.2115309000000707,0.2281873000001724,0.29483280000022205,0.31149769999956334,0.361511199999768,0.37815929999942455,0.4281714999997348,0.4448253999998997,0.4948465999996188,0.5114804999993794,0.5614847999995618,0.5781526999999187,0.6448107999995045,0.6614809000002424,0.7114713000000847,0.7281560000001264,,,,,,,,,417.18375039999955,None,417.18375039999955,None,417.9170607999995,None,417.9170607999995,None,right,1.1157486000001882,417.9170607999995,None,419.0673939999997,None,left,0.11739940000006754,419.0673939999997,None,419.0673939999997,None,-9.17519760424246,150.4150002932718,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag3,3,5,8,0.06000000005000003,0,0.3,main,,,,,0,39,39,39,,,,,,,nunchuk.jpg,marble.jpg,stool01.jpg,kiwi03.jpg,flamingo.jpg,fishskeleton.jpg,chainsaw.jpg,tree.jpg,dreamcatcher.jpg,footballhelmet.jpg,waterfall.jpg,dandelion.jpg,volleyball.jpg,waterfountain02.jpg,parachute.jpg,microwave.jpg,polarbear.jpg,,,,,1,1,10,,,,,.\resources\tree.jpg,,,1,,,,,,,,,1,,,,,,,,,None,424.7331942200002,None,424.7331942200002,None,,,,,,,419.23405120000007,421.9833963000001,421.71676279999974,None,0.06821857367893555,0.07802410000022064,0.09470500000043103,0.1446992000001046,0.16139269999985117,0.21137559999988298,0.22804340000038792,0.27803490000042075,0.29470130000026984,0.34469090000038705,0.3613689000003433,0.4113681999997425,0.42808899999999994,0.4780289999998786,0.49466260000008333,0.5613378999996712,0.5780174000001352,0.6280104999996183,0.6447018999997454,0.694655899999816,0.7113288000000466,0.7613327999997637,0.7780002999998032,,,,,,,422.2333950000002,None,422.2333950000002,None,423.01666790000036,None,423.01666790000036,None,left,1.5043115999997099,423.01666790000036,None,424.5665570000001,None,left,0.1382677000001422,424.5665570000001,None,424.5665570000001,None,-9.123203991888499,150.42644930509644,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag2,2,4,6,0.06000000005000003,0,0.3,main,,,,,0,40,40,40,,,,,,,dalmatian.jpg,swing.jpg,firehydrant.jpg,snowshoe.jpg,rubikcube.jpg,brownsugar.jpg,barrel01.jpg,basketball01.jpg,schoolbus.jpg,corn02.jpg,bench01.jpg,mailbox02.jpg,englishcucumber.jpg,xylophone.jpg,mattress.jpg,jeans01.jpg,cat.jpg,,,,,1,0,8,,,,,.\resources\brownsugar.jpg,,,0,,,,,,,,,1,,,,,,,,,None,434.46629082000015,None,434.46629082000015,None,,,,,,,424.7498735999998,427.4996645000001,427.2330321999998,None,0.07154151789425549,0.0779222999999547,0.09458679999988817,0.14459790000000794,0.1612241000002541,0.22792370000024675,0.24457499999971333,0.29456500000014785,0.311225899999954,0.3612358000000313,0.3778870999994979,0.4445577999995294,0.46122289999948407,0.5112184999998135,0.5278696999994281,0.5778786000000764,0.5945366999994803,0.644538399999874,0.6612113999999565,,,,,,,,,,,427.74970550000035,None,427.74970550000035,None,428.41629159999957,None,428.41629159999957,None,right,5.112487399999736,428.41629159999957,None,433.5830242000002,None,right,0.8417636000003768,433.5830242000002,None,433.5830242000002,None,-9.06265463328998,150.43753177415246,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag1,1,4,5,0.06000000005000003,0,0.3,main,,,,,0,41,41,41,,,,,,,dormer.jpg,bluecheese.jpg,spear02.jpg,popcorn.jpg,cigar.jpg,pooltable.jpg,escalator.jpg,harmonica.jpg,callbell.jpg,ear.jpg,fortunecookie.jpg,chair.jpg,dreamcatcher.jpg,skateboard.jpg,sausage.jpg,totempole.jpg,skippingrope.jpg,,,,,0,0,7,,,,,.\resources\cigar.jpg,,,1,,,,,,,,,0,,,,,,,,,None,439.56541512,None,439.56541512,None,,,,,,,434.4829872999999,437.2322647000001,436.96561349999956,None,0.06578173802272194,0.07798129999991943,0.09507759999996779,0.1451465999998618,0.16175860000021203,0.21177190000071278,0.22853380000015022,0.2785472000005029,0.29504980000001524,0.3450289000002158,0.3616992000006576,0.41167740000037156,0.42837930000041524,0.46169559999998455,0.4783490999998321,0.5283709000004819,0.5450184999999692,,,,,,,,,,,,,437.48270950000006,None,437.48270950000006,None,438.03261980000025,None,438.03261980000025,None,right,1.3521719000000303,438.03261980000025,None,439.4153871999997,None,left,0.12941270000010263,439.4153871999997,None,439.4153871999997,None,-9.260878713152607,150.427207640594,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag6,6,5,11,0.06000000005000003,0,0.3,main,,,,,0,42,42,42,,,,,,,pooltable.jpg,mummy.jpg,knee.jpg,skateboard.jpg,cross01.jpg,moose.jpg,squid.jpg,cannon.jpg,microwave.jpg,popcorn.jpg,hotdogweiner.jpg,licenseplate.jpg,callbell.jpg,wheelbarrow01.jpg,jellybean.jpg,ladybug03.jpg,trumpet.jpg,,,,,0,0,13,,,,,.\resources\hotdogweiner.jpg,,,0,,,,,,,,,1,,,,,,,,,None,447.0315516200002,None,447.0315516200002,None,,,,,,,439.5820623999998,442.3318614,442.0485499999995,None,0.06865646630277297,0.07605969999985973,0.09274470000036672,0.14273150000008172,0.15939690000050177,0.20939480000015465,0.22608860000036657,0.2760534999997617,0.2927392999999938,0.3593908000002557,0.376045900000463,0.426060900000266,0.4427629000001616,0.49270849999993516,0.5093812000004618,0.5593970999998419,0.576042800000323,0.6260442000002513,0.6426904999998442,0.6927173000003677,0.7093676000004052,0.7593683000004603,0.7760282999997798,0.8260279000005539,0.8426962000003186,0.8926854000001185,0.9093591999999262,0.9760075000003781,0.9926548000003095,442.56518380000034,None,442.56518380000034,None,443.56527840000035,None,443.56527840000035,None,left,3.2115891000003103,443.56527840000035,None,446.79818290000003,None,right,0.21061240000017278,446.79818290000003,None,446.79818290000003,None,-9.186377208154092,150.43297149919977,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag5,5,5,10,0.06000000005000003,0,0.3,main,,,,,0,43,43,43,,,,,,,snowshovel.jpg,polarbear.jpg,stubbywrench01a.jpg,popcorn.jpg,cupcake.jpg,coffeemaker.jpg,flag.jpg,windmill.jpg,bowlingpin.jpg,squirrel.jpg,zebra.jpg,waterfountain02.jpg,boat.jpg,bluejay.jpg,crab01.jpg,acousticguitar02.jpg,bluecheese.jpg,,,,,1,0,12,,,,,.\resources\squirrel.jpg,,,1,,,,,,,,,1,,,,,,,,,None,453.19828342000017,None,453.19828342000017,None,,,,,,,447.04822109999986,449.79807379999966,449.53134950000003,None,0.07430487405101864,0.07720359999984794,0.09386549999999261,0.16053120000015042,0.17721749999964231,0.22720879999997123,0.24385410000013508,0.31053309999970224,0.32721889999993437,0.377179399999477,0.3938540999997713,0.4604952999998204,0.47719059999963065,0.5271857999996428,0.5438499000001684,0.6105035999999018,0.6271805999995195,0.6771578999996564,0.6938497000001007,0.7438358999997945,0.7605039000000033,0.8271479999993971,0.8438324999997349,0.8937984999993205,0.9104895999998917,0.9771388999997725,0.9938268999994762,,,450.0480709000003,None,450.0480709000003,None,451.0479789000001,None,451.0479789000001,None,left,1.6169841000000815,451.0479789000001,None,452.69786699999986,None,right,0.4629045000001497,452.69786699999986,None,452.69786699999986,None,-9.340139234457734,150.42445207442782,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag7,7,5,12,0.06000000005000003,0,0.3,main,,,,,0,44,44,44,,,,,,,eye.jpg,fishskeleton.jpg,wheelchair.jpg,electrictoothbrush01c.jpg,dandelion.jpg,lightswitch01.jpg,curtain.jpg,cashregister01.jpg,boat.jpg,mouse.jpg,football.jpg,cactus.jpg,brownsugar.jpg,kneepad01c.jpg,fingerprint.jpg,christmastree.jpg,nunchuk.jpg,,,,,0,0,14,,,,,.\resources\cactus.jpg,,,1,,,,,,,,,1,,,,,,,,,None,460.16395411999963,None,460.16395411999963,None,,,,,,,453.21495849999974,455.9642823000004,455.68097080000007,None,0.0709930845663993,0.0774569999994128,0.09404999999969732,0.14405749999968975,0.16074729999945703,0.22737909999978,0.24404649999996764,0.294017399999575,0.3106677999994645,0.36069859999952314,0.3773375999999189,0.4273353999997198,0.4440054999995482,0.5106422999997449,0.5273535999995147,0.5773313999998209,0.5939873999996053,0.643983500000104,0.6606827999994493,0.7106420999998591,0.7273058999999193,0.7940041000001656,0.810620100000051,0.8602198999997199,0.8768727999995463,0.9269566000002669,0.9435486000002129,1.0101911000001564,1.0268940999994811,456.1981218000001,None,456.1981218000001,None,457.29751209999995,None,457.29751209999995,None,right,1.0712639000003037,457.29751209999995,None,458.3973771000001,None,right,1.7394597999991674,458.3973771000001,None,458.3973771000001,None,-9.314021754043111,150.4292193883028,1.0768915999997262,1.0935130999996545,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag3,3,4,7,0.06000000005000003,0,0.3,main,,,,,0,45,45,45,,,,,,,wheelbarrow01.jpg,snowshovel.jpg,fishskeleton.jpg,mailbox02.jpg,tulip02.jpg,ladybug03.jpg,curtain.jpg,microphone01.jpg,saltshaker03a.jpg,birdhouse.jpg,musicsheet.jpg,chair.jpg,duck01.jpg,boxingglove01.jpg,greywolf.jpg,sandcastle.jpg,flamingo.jpg,,,,,1,1,9,,,,,.\resources\curtain.jpg,,,1,,,,,,,,,1,,,,,,,,,None,466.61350032000007,None,466.61350032000007,None,,,,,,,460.1806061999996,462.93040930000006,462.6637383999996,None,0.07084119563231243,0.07722850000027393,0.09386889999950654,0.14389180000034685,0.16059059999952296,0.2272026000000551,0.24388689999977942,0.29385720000027504,0.310532599999533,0.36054559999956837,0.37718649999987974,0.427190000000337,0.44388830000025337,0.5105148000002373,0.5271880000000237,0.577166799999759,0.5938834999997198,0.6438532000001942,0.6605835000000297,0.7104984999996304,0.7271780999999464,,,,,,,,,463.1804000000002,None,463.1804000000002,None,463.9136827000002,None,463.9136827000002,None,left,1.2390949999999066,463.9136827000002,None,465.18022440000004,None,left,1.404564900000878,465.18022440000004,None,465.18022440000004,None,-9.2758699977939,150.43570697766353,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag2,2,5,7,0.06000000005000003,0,0.3,main,,,,,0,46,46,46,,,,,,,frisbee.jpg,mummy.jpg,hotdogweiner.jpg,tricycle.jpg,mattress.jpg,rooster.jpg,toolbox02.jpg,bow.jpg,corn02.jpg,lawnmower.jpg,mailbox02.jpg,panda.jpg,candycane01a.jpg,drumset.jpg,swordfish.jpg,porcupine.jpg,waterfountain02.jpg,,,,,1,0,9,,,,,.\resources\toolbox02.jpg,,,1,,,,,,,,,1,,,,,,,,,None,472.31305892000034,None,472.31305892000034,None,,,,,,,466.63015240000004,469.3799339999996,469.09661140000026,None,0.06859872295913493,0.07671409999966272,0.09337719999984984,0.1433588999998392,0.16004330000032496,0.21003949999976612,0.22670079999988957,0.2767211000000316,0.29335330000049,0.3433636999998271,0.3600146999997378,0.4266862000004039,0.44333780000033585,0.4933375000000524,0.5100054000004093,0.5600236000000223,0.5766749000003983,0.6266759999998612,0.6433481000003667,0.693358100000296,0.7100083000004815,,,,,,,,,469.6132588999999,None,469.6132588999999,None,470.3299022000001,None,470.3299022000001,None,left,1.7108424999996714,470.3299022000001,None,472.0630688000001,None,right,0.2336843000002773,472.0630688000001,None,472.0630688000001,None,-9.238611276337345,150.44243175047134,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag6,6,5,11,0.06000000005000003,0,0.3,main,,,,,0,47,47,47,,,,,,,recyclingbin.jpg,escalator.jpg,tiger02.jpg,electrictoothbrush01c.jpg,steeringwheel.jpg,birthdaycandle.jpg,bed.jpg,popcorn.jpg,corn02.jpg,frisbee.jpg,eiffeltower.jpg,dolphin01.jpg,dreamcatcher.jpg,porcupine.jpg,horse.jpg,toolbox02.jpg,fishskeleton.jpg,,,,,0,0,13,,,,,.\resources\eiffeltower.jpg,,,1,,,,,,,,,1,,,,,,,,,None,477.56270282,None,477.56270282,None,,,,,,,472.3297444,475.07952879999993,474.81287840000005,None,0.07211174169540752,0.07706879999932426,0.09370829999988928,0.16036720000010973,0.17704529999991792,0.2270327999995061,0.2437208000001192,0.29370810000000347,0.3103985999996439,0.3770438000001377,0.39371409999967,0.4436955000001035,0.46037449999948876,0.5103565999997954,0.5270449999998164,0.577025099999446,0.5936944999994012,0.6603557999997065,0.6770391999998537,0.7270218999992721,0.743686499999967,0.7936915000000226,0.8103210999997827,0.8770099999992453,0.8937175999999454,0.9436517999993157,0.9603330999998434,1.010332500000004,1.0269909999997253,475.32952339999974,None,475.32952339999974,None,476.3627816999997,None,476.3627816999997,None,right,0.9900806000005105,476.3627816999997,None,477.37934479999967,None,right,0.15744230000018433,477.37934479999967,None,477.37934479999967,None,-9.192106847864084,150.44918098228834,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag1,1,4,5,0.06000000005000003,0,0.3,main,,,,,0,48,48,48,,,,,,,barrel01.jpg,dandelion.jpg,skateboard.jpg,telescope.jpg,volleyball.jpg,nose.jpg,lawnmower.jpg,uprightpiano01.jpg,dalmatian.jpg,pumpkin.jpg,duck01.jpg,lip.jpg,spiderweb.jpg,athleticsock.jpg,honeybee.jpg,daddylonglegs.jpg,dartboard.jpg,,,,,0,0,7,,,,,.\resources\volleyball.jpg,,,1,,,,,,,,,1,,,,,,,,,None,482.0957195200002,None,482.0957195200002,None,,,,,,,477.5793506,480.3291614,480.0458245,None,0.07285591521917842,0.07718610000029003,0.09385840000049939,0.16054000000076485,0.17717560000073718,0.2271734000005381,0.24385740000070655,0.29384440000012546,0.31049590000020544,0.37718410000070435,0.39384270000027755,0.4438131000006251,0.46052380000037374,0.5105319000003874,0.5271784000005937,0.5938238000007914,0.6104934000004505,,,,,,,,,,,,,480.5624786999997,None,480.5624786999997,None,481.17910120000033,None,481.17910120000033,None,right,0.7336540000005698,481.17910120000033,None,481.9290430000001,None,right,0.14371460000074876,481.9290430000001,None,481.9290430000001,None,-9.162940970482701,150.45533506679658,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
AB,lag4,4,3,7,0.06000000005000003,0,0.3,main,,,,,0,49,49,49,,,,,,,birdnest.jpg,table01.jpg,cruiseship.jpg,microphone01.jpg,cheetah.jpg,chefshat.jpg,cow.jpg,sheep.jpg,crown.jpg,alligator.jpg,mrpotatohead.jpg,punchingbag.jpg,schoolbus.jpg,rollerblade.jpg,panda.jpg,tarantula.jpg,daddylonglegs.jpg,,,,,0,1,9,,,,,.\resources\cow.jpg,,,1,,,,,,,,,1,,,,,,,,,None,489.57850392000034,None,489.57850392000034,None,,,,,,,482.1123571999997,484.86216799999966,484.5955034999997,None,0.07445998615147278,0.07731490000060148,0.09396840000044904,0.1606682000001456,0.1772740000005797,0.22731410000051255,0.24396820000038133,0.31067330000041693,0.32727320000049076,0.3773266000007425,0.39397380000082194,0.4606028000007427,0.4772694000002957,0.5272552000005817,0.5439421000000948,0.6106031000008443,0.6272648000003755,0.6772453000003225,0.6938953000008041,0.7605723000006037,0.7772555999999895,,,,,,,,,485.11214310000014,None,485.11214310000014,None,485.8954236999998,None,485.8954236999998,None,right,2.8974936000004163,485.8954236999998,None,488.81185970000024,None,left,0.7489315000002534,488.81185970000024,None,488.81185970000024,None,-9.137341681891606,150.46197990945677,,,,10,001,2021_Apr_09_1054,AB_pic_singleT2,2021.1.2,60.00996165378676,
