trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag3,3,5,8,0.2,0.05,0.5,,0,9,9,10,,,,,,,,,,,airhockeytable.jpg,discoball.jpg,bowtie.jpg,bacon.jpg,tarantula.jpg,panda.jpg,tie02.jpg,hockeypuck.jpg,tortoise01.jpg,toucan.jpg,christmastree.jpg,lightswitch01.jpg,trampoline.jpg,englishcucumber.jpg,parkingmeter.jpg,cocktailshrimp02.jpg,sheep.jpg,91.09501460000001,93.8452640999999,93.5785590999999,None,0,1,10,94.07813769999984,None,94.07813769999984,None,.\resources\hockeypuck.jpg,96.84459509999988,None,1,96.84459509999988,None,right,1.0124907999997959,96.84459509999988,None,97.89452449999999,None,1,left,0.16252540000004956,97.89452449999999,None,97.89452449999999,None,98.09450800000013,None,None,99.09443932999993,None,99.09443932999993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag2,2,3,5,0.2,0.05,0.5,,0,10,10,4,,,,,,,,,,,windshieldwiper02.jpg,frenchfries.jpg,tree.jpg,panda.jpg,lighthouse.jpg,squid.jpg,corn02.jpg,golfball.jpg,ceilingfan01.jpg,greatwhiteshark.jpg,safe.jpg,hand01b.jpg,christmastree.jpg,ant.jpg,mouse.jpg,crown.jpg,church.jpg,99.11111549999987,101.86131479999995,101.5947215000001,None,1,0,7,102.11129389999996,None,102.11129389999996,None,.\resources\lighthouse.jpg,104.11077130000012,None,1,104.11077130000012,None,left,1.3462915000000066,104.11077130000012,None,105.47728060000009,None,1,right,0.4278153000000202,105.47728060000009,None,105.47728060000009,None,105.92724739999994,None,None,106.92719062999986,None,106.92719062999986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag7,7,5,12,0.2,0.05,0.5,,0,11,11,7,,,,,,,,,,,flamingo.jpg,microwave.jpg,sink.jpg,penguin.jpg,drumset.jpg,leafblower01.jpg,mouse.jpg,nose.jpg,windmill.jpg,jellybean.jpg,tank.jpg,beerbottle.jpg,bullet.jpg,accordion01.jpg,calendar.jpg,icecube02.jpg,bow.jpg,106.94387760000018,109.6940755999999,109.42737549999993,None,1,1,14,109.9269703,None,109.9269703,None,.\resources\beerbottle.jpg,113.67669870000009,None,1,113.67669870000009,None,left,0.916424300000017,113.67669870000009,None,114.62662980000005,None,1,left,0.1664600999997674,114.62662980000005,None,114.62662980000005,None,114.8266208,None,None,115.8265734300001,None,115.8265734300001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag2,2,5,7,0.2,0.05,0.5,,0,12,12,9,,,,,,,,,,,slug.jpg,chimney.jpg,cashregister01.jpg,totempole.jpg,cannon.jpg,uprightpiano01.jpg,doghouse.jpg,kite.jpg,tiger02.jpg,chair.jpg,tree.jpg,bowtie.jpg,dormer.jpg,rubikcube.jpg,turnstile.jpg,eyepatch.jpg,butterfly.jpg,115.8265465999998,118.57672480000019,118.31007649999992,None,1,0,9,118.82672629999979,None,118.82672629999979,None,.\resources\doghouse.jpg,121.3261523000001,None,1,121.3261523000001,None,left,1.0989577000000281,121.3261523000001,None,122.45940470000005,None,1,right,0.19770770000013727,122.45940470000005,None,122.45940470000005,None,122.67605300000014,None,None,123.67596793000011,None,123.67596793000011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,13,13,0,,,,,,,,,,,cactus.jpg,giraffe.jpg,rollerblade.jpg,pumpkin.jpg,chair.jpg,birdfeeder.jpg,parkingmeter.jpg,spicerack.jpg,sledgehammer.jpg,granolabar01.jpg,fishskeleton.jpg,brownsugar.jpg,ostrich.jpg,totempole.jpg,scorpion.jpg,floorlamp.jpg,airhockeytable.jpg,123.69270079999978,126.44283519999999,126.15951069999983,None,0,1,13,126.65911349999988,None,126.65911349999988,None,.\resources\fishskeleton.jpg,130.17551540000022,None,0,130.17551540000022,None,left,1.337514999999712,130.17551540000022,None,131.54208860000017,None,1,left,1.1310467999996945,131.54208860000017,None,131.54208860000017,None,132.7086703,None,None,133.70860303,None,133.70860303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.586696899999879,133.72526259999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,cymbal.jpg,masquerademask01.jpg,surfboard.jpg,discoball.jpg,paperairplane.jpg,pokerchips.jpg,bat.jpg,polarbear.jpg,licenseplate.jpg,scooter.jpg,golfball.jpg,corn02.jpg,tent.jpg,athleticsock.jpg,bacon.jpg,skippingrope.jpg,stubbywrench01a.jpg,,,,,0,1,13,,,,,.\resources\golfball.jpg,,,1,,,,,,,,,1,,,,,,,,,None,144.1245270299999,None,144.1245270299999,None,,,,,133.72526259999995,None,136.45841400000018,139.20864010000014,138.9419367999999,None,0.2,139.3581918,None,139.3581918,None,142.89128900000014,None,142.89128900000014,None,right,0.869810299999699,142.89128900000014,None,143.80787950000013,None,left,0.2733613999998852,143.80787950000013,None,143.80787950000013,None,,,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag4,4,4,8,0.19066666667,0.048,0.48,ramp,,,,,0,1,1,1,,,,,,,chainsaw.jpg,lily.jpg,key07.jpg,frisbee.jpg,trampoline.jpg,donut.jpg,snowshovel.jpg,corn02.jpg,jellybean.jpg,pingpongtable.jpg,moon.jpg,boxingglove01.jpg,waterfall.jpg,paperairplane.jpg,hand01b.jpg,floorlamp.jpg,dreamcatcher.jpg,,,,,1,1,10,,,,,.\resources\corn02.jpg,,,1,,,,,,,,,1,,,,,,,,,None,151.07407553000013,None,151.07407553000013,None,,,,,,,144.14119279999977,146.89136259999987,146.6247158000001,None,0.19066666667,147.12430570000015,None,147.12430570000015,None,149.77416390000008,None,149.77416390000008,None,left,1.074876299999687,149.77416390000008,None,150.92408149999983,None,left,0.12504220000028,150.92408149999983,None,150.92408149999983,None,-10.001360791690049,150.0000000424746,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag7,7,4,11,0.18133333334,0.046,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,recyclingbin.jpg,xylophone.jpg,tulip02.jpg,giraffe.jpg,stubbywrench01a.jpg,jeep.jpg,cannon.jpg,bullet.jpg,saxophone.jpg,crab01.jpg,bridge.jpg,africanelephant.jpg,parrot01.jpg,kangaroo.jpg,electricguitar01.jpg,mouse.jpg,slug.jpg,,,,,0,1,13,,,,,.\resources\bridge.jpg,,,1,,,,,,,,,1,,,,,,,,,None,158.59020782999988,None,158.59020782999988,None,,,,,,,151.09073810000018,153.84057649999977,153.5739450000001,None,0.18133333334,154.09055540000008,None,154.09055540000008,None,157.29030190000003,None,157.29030190000003,None,right,0.9907859999998436,157.29030190000003,None,158.35688519999985,None,left,0.20424419999972088,158.35688519999985,None,158.35688519999985,None,-10.002719446389834,150.00000013655824,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag5,5,5,10,0.17200000001000001,0.044,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,makiroll.jpg,safe.jpg,leafblower01.jpg,cobra.jpg,snowshoe.jpg,locker.jpg,hockeypuck.jpg,helicopter.jpg,ducttape.jpg,electricguitar01.jpg,cymbal.jpg,drumset.jpg,bluecheese.jpg,schoolbus.jpg,surfboard.jpg,greathornowl.jpg,guitarcase.jpg,,,,,0,1,12,,,,,.\resources\electricguitar01.jpg,,,1,,,,,,,,,1,,,,,,,,,None,166.00631323,None,166.00631323,None,,,,,,,158.60686970000006,161.35667599999988,161.09001679999983,None,0.17200000001000001,161.58997739999995,None,161.58997739999995,None,164.42312420000007,None,164.42312420000007,None,right,1.401995100000022,164.42312420000007,None,165.90634099999988,None,left,0.07870260000026974,165.90634099999988,None,165.90634099999988,None,-10.004075333761547,150.00000038823157,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag2,2,3,5,0.16266666668000002,0.041999999999999996,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,lightswitch01.jpg,zipper.jpg,rooster.jpg,handcuffs.jpg,bed.jpg,boxingglove01.jpg,snowman.jpg,leafrake.jpg,dragonfly01.jpg,cashregister01.jpg,bat.jpg,lighthouse.jpg,jellybean.jpg,popcorn.jpg,kneepad01c.jpg,redfox.jpg,waterfall.jpg,,,,,0,1,7,,,,,.\resources\bed.jpg,,,1,,,,,,,,,1,,,,,,,,,None,172.48960573000005,None,172.48960573000005,None,,,,,,,166.02298410000003,168.77281670000002,168.4894551000002,None,0.16266666668000002,168.98944200000005,None,168.98944200000005,None,170.65598490000002,None,170.65598490000002,None,right,0.9372799000002487,170.65598490000002,None,171.65591089999998,None,left,0.8092060999997557,171.65591089999998,None,171.65591089999998,None,-10.005426297173447,150.0000011389316,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag3,3,5,8,0.15333333335000002,0.039999999999999994,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,giraffe.jpg,foot.jpg,kite.jpg,rubikcube.jpg,hockeypuck.jpg,accordion01.jpg,microwave.jpg,bowtie.jpg,mailbox02.jpg,foosballtable.jpg,trampoline.jpg,vulture.jpg,acousticguitar02.jpg,beerbottle.jpg,ladybug03.jpg,bluejay.jpg,bed.jpg,,,,,0,0,10,,,,,.\resources\bowtie.jpg,,,1,,,,,,,,,1,,,,,,,,,None,178.2387760300001,None,178.2387760300001,None,,,,,,,172.5062409000002,175.2560456000001,174.98940420000008,None,0.15333333335000002,175.50604359999988,None,175.50604359999988,None,177.63881949999995,None,177.63881949999995,None,right,0.4183133999999882,177.63881949999995,None,178.13877000000002,None,right,0.07836879999968005,178.13877000000002,None,178.13877000000002,None,-10.006764806001751,150.00000351094027,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag1,1,4,5,0.14400000002000002,0.03799999999999999,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,donut.jpg,elbow.jpg,athleticsock.jpg,ostrich.jpg,bowlingball.jpg,squirrel.jpg,airhockeytable.jpg,foldingchair.jpg,statue.jpg,nunchuk.jpg,parrot01.jpg,zebra.jpg,pingpongtable.jpg,bowlingpin.jpg,chefshat.jpg,well.jpg,birdnest.jpg,,,,,1,1,7,,,,,.\resources\bowlingball.jpg,,,1,,,,,,,,,1,,,,,,,,,None,183.97168743000003,None,183.97168743000003,None,,,,,,,178.25542899999982,181.00564410000015,180.73900839999988,None,0.14400000002000002,181.2556165000001,None,181.2556165000001,None,182.72177890000012,None,182.72177890000012,None,left,1.039425299999948,182.72177890000012,None,183.83836569999994,None,left,0.11469369999986156,183.83836569999994,None,183.83836569999994,None,-10.008064094004647,150.00001124737665,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag6,6,5,11,0.13466666669000002,0.03599999999999999,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,trampoline.jpg,bluecheese.jpg,ipad02.jpg,skateboard.jpg,porcupine.jpg,nose.jpg,table01.jpg,birdnest.jpg,donut.jpg,acorn.jpg,ladybug03.jpg,brownsugar.jpg,duck01.jpg,toyanimal05.jpg,kite.jpg,crab01.jpg,boat.jpg,,,,,0,0,13,,,,,.\resources\ladybug03.jpg,,,1,,,,,,,,,1,,,,,,,,,None,189.9046277300002,None,189.9046277300002,None,,,,,,,183.9883546000001,186.73860389999982,186.4719097000002,None,0.13466666669000002,186.9714783999998,None,186.9714783999998,None,189.38796159999993,None,189.38796159999993,None,right,0.3171700999996574,189.38796159999993,None,189.75460209999983,None,right,0.126481799999965,189.75460209999983,None,189.75460209999983,None,-10.009227634136485,150.00003695987715,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag3,3,4,7,0.12533333336000002,0.03399999999999999,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,horse.jpg,pumpkin.jpg,kiwi03.jpg,popcorn.jpg,lightswitch01.jpg,safe.jpg,triangle.jpg,birthdaycandle.jpg,squid.jpg,cashregister01.jpg,hand01b.jpg,pigeon.jpg,flag.jpg,vulture.jpg,birdhouse.jpg,dreamcatcher.jpg,electrictoothbrush01c.jpg,,,,,1,1,9,,,,,.\resources\triangle.jpg,,,1,,,,,,,,,1,,,,,,,,,None,195.92083883000015,None,195.92083883000015,None,,,,,,,189.92125810000016,192.67146319999983,192.40482620000012,None,0.12533333336000002,192.90442530000018,None,192.90442530000018,None,194.5209289999998,None,194.5209289999998,None,left,1.1922357000003103,194.5209289999998,None,195.78747650000014,None,left,0.109666500000003,195.78747650000014,None,195.78747650000014,None,-10.009903325668345,150.00012340554508,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag4,4,4,8,0.11600000003000002,0.03199999999999999,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,tire.jpg,dartboard.jpg,christmaslights.jpg,basketball01.jpg,peacock.jpg,bench01.jpg,lip.jpg,squid.jpg,apron.jpg,crab01.jpg,lily.jpg,foldingchair.jpg,showerhead01.jpg,bed.jpg,pigeon.jpg,ironingboard01.jpg,platypus.jpg,,,,,0,0,10,,,,,.\resources\squid.jpg,,,1,,,,,,,,,1,,,,,,,,,None,201.12046543000025,None,201.12046543000025,None,,,,,,,195.9374800999999,198.68769770000017,198.42105279999987,None,0.11600000003000002,198.92066139999997,None,198.92066139999997,None,200.57050130000016,None,200.57050130000016,None,right,0.35861579999982496,200.57050130000016,None,201.00380210000003,None,right,0.10125170000037542,201.00380210000003,None,201.00380210000003,None,-10.0087969897031,150.00041576432758,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
AB,lag5,5,4,9,0.10666666670000002,0.029999999999999985,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,bumpercar.jpg,crosscountryski.jpg,vulture.jpg,acousticguitar02.jpg,hulahoop.jpg,arrow02.jpg,firehydrant.jpg,birdnest.jpg,scorpion.jpg,scooter.jpg,punchingbag.jpg,lizard.jpg,mailbox02.jpg,kneepad01c.jpg,alligator.jpg,zipper.jpg,icecube02.jpg,,,,,0,1,11,,,,,.\resources\scorpion.jpg,,,1,,,,,,,,,1,,,,,,,,,None,206.97004812999995,None,206.97004812999995,None,,,,,,,201.13712589999977,203.88733559999991,203.6040412000002,None,0.10666666670000002,204.10358050000013,None,204.10358050000013,None,205.77012280000008,None,205.77012280000008,None,right,0.9110439000000952,205.77012280000008,None,206.75338569999985,None,left,0.18379589999995005,206.75338569999985,None,206.75338569999985,None,-10.001153334151129,150.00140318068046,,3,001,2021_Apr_07_1343,AB_pic_singleT2,2021.1.2,60.01493171501121,
