trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,stimOFF0,stimON0,stimOFF1,stimON1,stimOFF2,stimON2,stimOFF3,stimON3,stimOFF4,stimON4,stimOFF5,stimON5,stimOFF6,stimON6,stimOFF7,stimON7,stimOFF8,stimON8,stimOFF9,stimON9,stimOFF10,stimON10,stimOFF11,stimON11,stimOFF12,stimON12,stimOFF13,stimON13,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,stimOFF14,stimON14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,9,9,11,,,,,,,,,,,ladybug03.jpg,cork02.jpg,panda.jpg,stool01.jpg,hockeystick.jpg,grizzly.jpg,guitarcase.jpg,ear.jpg,polarbear.jpg,scorpion.jpg,boxingglove01.jpg,chainsaw.jpg,bullet.jpg,pokerchips.jpg,punchingbag.jpg,eiffeltower.jpg,platypus.jpg,117.85118609999972,120.60139059999983,120.33472399999937,None,0,1,11,120.83429309999974,None,120.83429309999974,None,.\resources\polarbear.jpg,123.85074839999925,None,1,123.85074839999925,None,right,1.6712182000001121,123.85074839999925,None,125.56729769999947,None,1,left,0.8347040999997262,125.56729769999947,None,125.56729769999947,None,126.43388919999961,None,None,127.43425433999946,None,127.43425433999946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,10,10,6,,,,,,,,,,,crab01.jpg,tank.jpg,brownsugar.jpg,mattress.jpg,jellyfish.jpg,bacon.jpg,beerbottle.jpg,cow.jpg,bridge.jpg,witchhat.jpg,sledgehammer.jpg,paperairplane.jpg,nunchuk.jpg,trampoline.jpg,surfboard.jpg,dolphin01.jpg,cloud.jpg,127.45092879999993,130.20069149999927,129.93364559999918,None,1,0,11,130.4336119999998,None,130.4336119999998,None,.\resources\bridge.jpg,133.45006319999993,None,1,133.45006319999993,None,left,7.175862999999481,133.45006319999993,None,140.6661884999994,None,1,right,0.41573349999998754,140.6661884999994,None,140.6661884999994,None,141.11615899999924,None,None,142.11607233999948,None,142.11607233999948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag3,3,3,6,0.2,0.05,0.5,,0,11,11,5,,,,,,,,,,,pokerchips.jpg,saxophone.jpg,snowboard.jpg,tire.jpg,cupcake.jpg,daddylonglegs.jpg,sausage.jpg,butterfly.jpg,helicopter.jpg,dalmatian.jpg,fireplace.jpg,totempole.jpg,birdhouse.jpg,dartboard.jpg,donut.jpg,tent.jpg,pigeon.jpg,142.13275299999987,144.88292139999976,144.6163190999996,None,0,1,8,145.11585419999938,None,145.11585419999938,None,.\resources\daddylonglegs.jpg,147.38236729999971,None,1,147.38236729999971,None,right,0.7877018999997745,147.38236729999971,None,148.19897069999934,None,1,left,0.771026499999607,148.19897069999934,None,148.19897069999934,None,149.0156212999991,None,None,150.01553593999924,None,150.01553593999924,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag6,6,5,11,0.2,0.05,0.5,,0,12,12,8,,,,,,,,,,,mattress.jpg,telescope.jpg,eyepatch.jpg,hand01b.jpg,bowtie.jpg,anchor.jpg,exitsign.jpg,eye.jpg,motorcycle.jpg,toad.jpg,porcupine.jpg,dandelion.jpg,hotdogweiner.jpg,crab01.jpg,bench01.jpg,frenchfries.jpg,hulahoop.jpg,150.01553479999984,152.76538939999955,152.49874379999983,None,0,0,13,152.99870759999976,None,152.99870759999976,None,.\resources\porcupine.jpg,156.51511499999924,None,1,156.51511499999924,None,right,0.6228689999998096,156.51511499999924,None,157.19840919999933,None,1,right,0.33955839999998716,157.19840919999933,None,157.19840919999933,None,157.58173289999922,None,None,158.58208243999943,None,158.58208243999943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag4,4,3,7,0.2,0.05,0.5,,0,13,13,1,,,,,,,,,,,pirateflag.jpg,birdnest.jpg,hand01b.jpg,eye.jpg,africanelephant.jpg,jellybean.jpg,doghouse.jpg,beerbottle.jpg,parachute.jpg,kangaroo.jpg,raccoon.jpg,squirrel.jpg,donut.jpg,redfox.jpg,callbell.jpg,jellyfish.jpg,banjo.jpg,158.59876069999973,161.34810509999988,161.08147009999993,None,1,0,9,161.5980871999991,None,161.5980871999991,None,.\resources\doghouse.jpg,164.09790929999963,None,1,164.09790929999963,None,left,1.056286099999852,164.09790929999963,None,165.2144970999998,None,1,right,0.6354439000006096,165.2144970999998,None,165.2144970999998,None,165.89777539999977,None,None,166.89819463999956,None,166.89819463999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.0297817000000578,166.91482149999956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,moon.jpg,floorlamp.jpg,surfboard.jpg,apron.jpg,tulip02.jpg,lizard.jpg,athleticsock.jpg,electrictoothbrush01c.jpg,paperairplane.jpg,hulahoop.jpg,butterfly.jpg,penguin.jpg,snowman.jpg,masquerademask01.jpg,hand01b.jpg,musicsheet.jpg,snowboard.jpg,,,,,1,1,13,,,,,.\resources\butterfly.jpg,,,1,,,,,,,,,1,,,,,,,,,None,177.56357603999967,None,177.56357603999967,None,,,,,166.91482149999956,None,170.0812677999993,172.8306131999998,172.5639642999995,None,0.2,0.21620900000016263,0.26620530000036524,0.4661981999997806,0.51618740000049,0.716085899999598,0.7661667000002126,0.9661207999997714,1.0161238999999114,1.216107600000214,1.2661078000000998,1.4660258000003523,1.5160906999999497,1.7160735999996177,1.7660624000000098,1.9660587999997006,2.0160550000000512,2.2160322999998243,2.2660275999996884,2.466014200000245,2.516016700000364,2.7159983000001375,2.7659136000002036,2.9659818999998606,3.0159802999996828,3.2159592999996676,3.2658764999996492,3.465943899999729,3.515865500000473,172.99726839999948,None,172.99726839999948,None,176.51366209999924,None,176.51366209999924,None,left,0.5922270999999455,176.51366209999924,None,177.1469406999995,None,left,0.39094310000018595,177.1469406999995,None,177.1469406999995,None,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag4,4,4,8,0.19066666667,0.046667,0.48,ramp,,,,,0,1,1,1,,,,,,,tarantula.jpg,eyepatch.jpg,telescope.jpg,witchhat.jpg,whiteout.jpg,foldingchair.jpg,locker.jpg,tricycle.jpg,seal.jpg,vulture.jpg,crosscountryski.jpg,parkingmeter.jpg,foosballtable.jpg,bat.jpg,pig.jpg,jellyfish.jpg,microphone01.jpg,,,,,1,0,10,,,,,.\resources\tricycle.jpg,,,1,,,,,,,,,1,,,,,,,,,None,184.99675793999958,None,184.99675793999958,None,,,,,,,177.58024589999968,180.33004889999938,180.06339639999987,None,0.19066666667,0.19833709999966231,0.24833509999916714,0.43172749999939697,0.48161869999967166,0.681692899999689,0.7149649999992107,0.9149469999993016,0.9649408999994193,1.1482587000000422,1.1982518999993772,1.3815832999998747,1.4316414999993867,1.614873699999407,1.6648692999997365,1.8648573999998916,1.914850099999967,2.0981840999993437,2.1481725999992705,2.331484399999681,2.38157019999926,2.564807099999598,2.6148052999997162,,,,,,,180.56336309999915,None,180.56336309999915,None,183.1965156999995,None,183.1965156999995,None,left,1.4135151999998925,183.1965156999995,None,184.6463836999992,None,right,0.32358120000026247,184.6463836999992,None,184.6463836999992,None,,,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag7,7,4,11,0.18133333334,0.043334,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,pooltable.jpg,cruiseship.jpg,elbow.jpg,dalmatian.jpg,tulip02.jpg,bullet.jpg,leafblower01.jpg,steeringwheel.jpg,trampoline.jpg,swordfish.jpg,dandelion.jpg,lollipop04.jpg,squid.jpg,duck01.jpg,calendar.jpg,chimney.jpg,pirateflag.jpg,,,,,0,0,13,,,,,.\resources\dandelion.jpg,,,1,,,,,,,,,1,,,,,,,,,None,194.07902553999938,None,194.07902553999938,None,,,,,,,185.01340939999955,187.76281559999916,187.4962126999999,None,0.18133333334,0.19474850000005972,0.22808250000070984,0.4114219000002777,0.4614138000006278,0.6447155000005296,0.6780428000001848,0.8614531000002899,0.9113907000000836,1.0946819999999207,1.1280273000002126,1.3113529000002018,1.3614188999999897,1.5446692000004987,1.5779935999998997,1.7613897000001089,1.8113941000001432,1.9946411999999327,2.02797610000016,2.2113555000005363,2.2613592000006975,2.4446074000006774,2.4779259000006277,2.6613215000006676,2.7113201000001936,2.87789470000007,2.9278911000001244,3.1112889000005453,3.1612033999999767,188.01280049999968,None,188.01280049999968,None,191.1792349999996,None,191.1792349999996,None,right,1.870773200000258,191.1792349999996,None,193.07910559999982,None,right,0.9708706999999777,193.07910559999982,None,193.07910559999982,None,-10.00407683084685,150.00000012762652,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag5,5,5,10,0.17200000001000001,0.040000999999999995,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,porcupine.jpg,scooter.jpg,swordfish.jpg,bed.jpg,seagull.jpg,cross01.jpg,apron.jpg,mattress.jpg,cymbal.jpg,arrow02.jpg,slug.jpg,donut.jpg,ear.jpg,dandelion.jpg,cannon.jpg,discoball.jpg,duck01.jpg,,,,,0,1,12,,,,,.\resources\arrow02.jpg,,,1,,,,,,,,,1,,,,,,,,,None,202.02845723999926,None,202.02845723999926,None,,,,,,,194.09573589999945,196.84553739999956,196.57885049999913,None,0.17200000001000001,0.17976980000003095,0.21301889999995183,0.3963309000000663,0.42975059999935183,0.5963195999993331,0.6463165999994089,0.8129624999992302,0.8629557999993267,1.0296963999999207,1.0629424999997354,1.2462832000001072,1.2796762999996645,1.4462790999996287,1.4962797999996837,1.66294519999974,1.6962647000000288,1.8796630999995614,1.912931099999696,2.0962349999999788,2.1296432999997705,2.2962199999992663,2.34622760000002,2.5128885999993145,2.5462002999993274,2.7295115999995687,2.7628457999999227,,,197.0788090999995,None,197.0788090999995,None,199.86197079999965,None,199.86197079999965,None,right,1.6440183000004254,199.86197079999965,None,201.54515729999912,None,left,0.44882460000007995,201.54515729999912,None,201.54515729999912,None,-10.008136239947735,150.00000041102172,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag2,2,3,5,0.16266666668000002,0.03666799999999999,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,totempole.jpg,cigar.jpg,humanskeleton.jpg,mrpotatohead.jpg,seagull.jpg,cupcake.jpg,well.jpg,ipad02.jpg,bowlingball.jpg,bluejay.jpg,toilet.jpg,exitsign.jpg,saltshaker03a.jpg,chair.jpg,drumset.jpg,elbow.jpg,dandelion.jpg,,,,,0,1,7,,,,,.\resources\seagull.jpg,,,1,,,,,,,,,1,,,,,,,,,None,210.3778478399996,None,210.3778478399996,None,,,,,,,202.04512759999943,204.79497159999937,204.5282832999992,None,0.16266666668000002,0.16316699999970297,0.21316449999994802,0.3631532999997944,0.4131714999994074,0.5631599999996979,0.6131342999997287,0.7631299999993644,0.8131203999992067,0.9631164999991597,1.013103699999192,1.163095599999906,1.1964463999993313,1.3630997000000207,1.3964358999992328,1.563066899999285,1.5964103999995132,,,,,,,,,,,,,205.02823869999975,None,205.02823869999975,None,206.64478639999925,None,206.64478639999925,None,right,2.9332092000004195,206.64478639999925,None,209.61125139999967,None,left,0.7426972000002934,209.61125139999967,None,209.61125139999967,None,-10.012176442415447,150.00000117116343,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
AB,lag3,3,5,8,0.15333333335000002,0.03333499999999999,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,leafblower01.jpg,humanskeleton.jpg,cheetah.jpg,tie02.jpg,daddylonglegs.jpg,cloud.jpg,sandcastle.jpg,telescope.jpg,parkfountain.jpg,horseshoe.jpg,armadillo.jpg,urinal.jpg,skateboard.jpg,bull.jpg,donut.jpg,wallclock.jpg,calendar.jpg,,,,,0,0,10,,,,,.\resources\telescope.jpg,,,1,,,,,,,,,1,,,,,,,,,None,216.67739393999963,None,216.67739393999963,None,,,,,,,210.39452669999991,213.1443204999996,212.87767509999958,None,0.15333333335000002,0.16211360000033892,0.1955230000003212,0.3455137000000832,0.3787805000001754,0.5287442999997438,0.5620853999998872,0.7287359000001743,0.7620723999998518,0.9120603000001211,0.9454645000005257,1.0954604999997173,1.1287039999997432,1.278689700000541,1.3120322000004307,1.462014700000509,1.495429300000069,1.6620045999998183,1.695358099999794,1.8454042000003028,1.8786683999996967,2.028638300000239,2.061977100000149,,,,,,,213.39430139999968,None,213.39430139999968,None,215.4608331999998,None,215.4608331999998,None,right,0.49317060000066704,215.4608331999998,None,215.99412569999913,None,right,0.6637752999995428,215.99412569999913,None,215.99412569999913,None,-10.016191025341827,150.00000344461003,,,,11,001,2021_Apr_09_1119,AB_pic_singleT2,2021.1.2,59.981273846533774,
