trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,textbox.started,textbox.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,textbox_2.started,textbox_2.stopped,textbox_3.started,textbox_3.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,textbox_6.started,textbox_6.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,textbox_4.started,textbox_4.stopped,option1_3.started,option1_3.stopped,text_7.started,text_7.stopped,curStimTim,displayPicture_4.started,displayPicture_4.stopped,polygon_16.started,polygon_16.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_17.started,polygon_17.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,textbox_5.started,textbox_5.stopped,B0,B1,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag4,4,4,8,0.2,0.05,0.5,,0,9,9,13,,,,,,,,,,,football.jpg,cactus.jpg,cannon.jpg,elbow.jpg,bow.jpg,hulahoop.jpg,jellyfish.jpg,dragonfly01.jpg,donut.jpg,electrictoothbrush01c.jpg,humanskeleton.jpg,discoball.jpg,tie02.jpg,anchor.jpg,crosscountryski.jpg,candycane01a.jpg,frisbee.jpg,173.66425440000012,176.41446700000006,176.13116560000003,None,0,1,10,176.64780630000018,None,176.64780630000018,None,.\resources\dragonfly01.jpg,179.3972592,None,1,179.3972592,None,right,2.151534800000036,179.3972592,None,181.58046790000003,None,1,left,1.1362798000000112,181.58046790000003,None,181.58046790000003,None,182.76373480000007,None,None,183.76339262,None,183.76339262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag1,1,4,5,0.2,0.05,0.5,,0,10,10,12,,,,,,,,,,,bridge.jpg,noparkingsign.jpg,parkfountain.jpg,magneticcompass.jpg,jellybean.jpg,hand01b.jpg,electricguitar01.jpg,volleyball.jpg,pooltable.jpg,slug.jpg,cobra.jpg,sausage.jpg,toolbox02.jpg,pingpongtable.jpg,tent.jpg,africanelephant.jpg,worldmap.jpg,183.78034920000005,186.53056660000016,186.26396510000018,None,0,0,7,186.78056430000015,None,186.78056430000015,None,.\resources\jellybean.jpg,188.78005980000012,None,1,188.78005980000012,None,right,0.5926231999999345,188.78005980000012,None,189.41335500000014,None,1,right,0.3353975999998511,189.41335500000014,None,189.41335500000014,None,189.78000399999996,None,None,190.77968822000014,None,190.77968822000014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag7,7,5,12,0.2,0.05,0.5,,0,11,11,7,,,,,,,,,,,trampoline.jpg,bow.jpg,seal.jpg,cannon.jpg,brownsugar.jpg,bullet.jpg,fingerprint.jpg,paperairplane.jpg,flamingo.jpg,jackrabbit.jpg,christmaslights.jpg,pingpongtable.jpg,treadmill.jpg,church.jpg,anchor.jpg,daddylonglegs.jpg,dormer.jpg,190.79661269999997,193.54683969999996,193.26355039999999,None,0,0,14,193.78016880000018,None,193.78016880000018,None,.\resources\pingpongtable.jpg,197.52955629999997,None,1,197.52955629999997,None,right,0.5391277999999602,197.52955629999997,None,198.1128599000001,None,1,right,0.2438238999998248,198.1128599000001,None,198.1128599000001,None,198.3961746,None,None,199.39584472000013,None,199.39584472000013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag5,5,4,9,0.2,0.05,0.5,,0,12,12,6,,,,,,,,,,,bowlingball.jpg,snowman.jpg,toyanimal05.jpg,rose.jpg,pokerchips.jpg,car.jpg,knee.jpg,hotdogweiner.jpg,bowtie.jpg,arrow02.jpg,motorcycle.jpg,frisbee.jpg,uprightpiano01.jpg,elbow.jpg,giraffe.jpg,drumset.jpg,tiger02.jpg,199.41279400000008,202.16300790000014,201.87966990000018,None,0,0,11,202.37927820000004,None,202.37927820000004,None,.\resources\bowtie.jpg,205.39577410000015,None,1,205.39577410000015,None,right,0.4011599999998907,205.39577410000015,None,205.8457512,None,1,right,0.25499469999999747,205.8457512,None,205.8457512,None,206.1290838,None,None,207.1287252200001,None,207.1287252200001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag2,2,3,5,0.2,0.05,0.5,,0,13,13,4,,,,,,,,,,,dolphin01.jpg,eiffeltower.jpg,licenseplate.jpg,safe.jpg,golfball.jpg,ostrich.jpg,uprightpiano01.jpg,pumpkin.jpg,kangaroo.jpg,kite.jpg,showerhead01.jpg,hockeypuck.jpg,hulahoop.jpg,doghouse.jpg,flag.jpg,windmill.jpg,treadmill.jpg,207.14568320000012,209.89594380000017,209.6126627000001,None,1,0,7,210.11220650000018,None,210.11220650000018,None,.\resources\golfball.jpg,212.12878360000013,None,1,212.12878360000013,None,left,1.4040815999999268,212.12878360000013,None,213.578716,None,1,right,0.30621320000000196,213.578716,None,213.578716,None,213.92909750000013,None,None,214.92833882000002,None,214.92833882000002,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,9.410936600000014,214.9286214000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag6,6,5,11,0.2,0.05,0.5,ramp,,,,,0,0,0,0,,,,,,,badmintonracket.jpg,christmaslights.jpg,parkfountain.jpg,totempole.jpg,hammerheadshark.jpg,peacock.jpg,callbell.jpg,jellybean.jpg,toad.jpg,tennisracket.jpg,key07.jpg,bowtie.jpg,electrictoothbrush01c.jpg,paperairplane.jpg,cannon.jpg,spiderweb.jpg,jeans01.jpg,,,,,0,0,13,,,,,.\resources\key07.jpg,,,1,,,,,,,,,1,,,,,,,,,None,233.39442972000018,None,233.39442972000018,None,,,,,214.9286214000001,None,224.49520660000007,227.24461640000004,226.96129300000007,None,0.2,227.39460180000015,None,227.39460180000015,None,230.91106910000008,None,230.91106910000008,None,right,1.4136373000001186,230.91106910000008,None,232.37765200000013,None,right,0.9950607000000673,232.37765200000013,None,232.37765200000013,None,,,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag4,4,4,8,0.19066666667,0.048,0.48,ramp,,,,,0,1,1,1,,,,,,,jellybean.jpg,birdhouse.jpg,penguin.jpg,cashregister01.jpg,nunchuk.jpg,tie02.jpg,waterfall.jpg,coffeemaker.jpg,leafblower01.jpg,shovel01.jpg,helicopter.jpg,snowman.jpg,masquerademask01.jpg,whiteout.jpg,panda.jpg,eiffeltower.jpg,lawnmower.jpg,,,,,1,0,10,,,,,.\resources\coffeemaker.jpg,,,1,,,,,,,,,1,,,,,,,,,None,242.0605982200001,None,242.0605982200001,None,,,,,,,233.41138480000018,236.16076640000006,235.89413609999997,None,0.19066666667,236.39408890000004,None,236.39408890000004,None,239.04394000000002,None,239.04394000000002,None,left,2.6648114000001897,239.04394000000002,None,241.81090100000006,None,right,0.20996019999984128,241.81090100000006,None,241.81090100000006,None,-10.001360791690049,150.0000000424746,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag7,7,4,11,0.18133333334,0.046,0.45999999999999996,ramp,,,,,0,2,2,2,,,,,,,cloud.jpg,greathornowl.jpg,steeringwheel.jpg,corn02.jpg,tennisracket.jpg,arrow02.jpg,magneticcompass.jpg,xylophone.jpg,hotdogweiner.jpg,toad.jpg,telescope.jpg,fingerprint.jpg,noparkingsign.jpg,cork02.jpg,toyanimal05.jpg,trophy01.jpg,fireplace.jpg,,,,,1,1,13,,,,,.\resources\telescope.jpg,,,1,,,,,,,,,1,,,,,,,,,None,251.35955932000013,None,251.35955932000013,None,,,,,,,242.07753580000008,244.8269408000001,244.56029160000003,None,0.18133333334,245.0602596000001,None,245.0602596000001,None,248.2767275000001,None,248.2767275000001,None,left,1.728160900000148,248.2767275000001,None,250.07659290000015,None,left,1.2641459000001305,250.07659290000015,None,250.07659290000015,None,-10.002719446389834,150.00000013655824,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag5,5,5,10,0.17200000001000001,0.044,0.43999999999999995,ramp,,,,,0,3,3,3,,,,,,,cruiseship.jpg,squid.jpg,tricycle.jpg,bat.jpg,hammerheadshark.jpg,helicopter.jpg,funnel.jpg,ant.jpg,ladybug03.jpg,seagull.jpg,windshieldwiper02.jpg,bacon.jpg,electricguitar01.jpg,wheelchair.jpg,turnstile.jpg,beaver.jpg,seal.jpg,,,,,0,1,12,,,,,.\resources\seagull.jpg,,,1,,,,,,,,,1,,,,,,,,,None,260.10887602000014,None,260.10887602000014,None,,,,,,,251.3765383,254.1263610000001,253.85970930000008,None,0.17200000001000001,254.35972149999998,None,254.35972149999998,None,257.17598080000016,None,257.17598080000016,None,right,2.1409581000000344,257.17598080000016,None,259.3924965000001,None,left,0.6923765000001367,259.3924965000001,None,259.3924965000001,None,-10.004075333761547,150.00000038823157,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag2,2,3,5,0.16266666668000002,0.041999999999999996,0.41999999999999993,ramp,,,,,0,4,4,4,,,,,,,lip.jpg,tulip02.jpg,bat.jpg,sledgehammer.jpg,swordfish.jpg,elbow.jpg,volleyball.jpg,ladybug03.jpg,lawnmower.jpg,grizzly.jpg,cat.jpg,cupcake.jpg,wallclock.jpg,fingerprint.jpg,englishcucumber.jpg,scooter.jpg,chair.jpg,,,,,0,1,7,,,,,.\resources\swordfish.jpg,,,1,,,,,,,,,1,,,,,,,,,None,266.80867832,None,266.80867832,None,,,,,,,260.10912210000015,262.85916740000016,262.6091818,None,0.16266666668000002,263.1260657,None,263.1260657,None,264.75895230000015,None,264.75895230000015,None,right,1.4779264999999668,264.75895230000015,None,266.2922771000001,None,left,0.4885294000000613,266.2922771000001,None,266.2922771000001,None,-10.005426297173447,150.0000011389316,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag3,3,5,8,0.15333333335000002,0.039999999999999994,0.3999999999999999,ramp,,,,,0,5,5,5,,,,,,,firehydrant.jpg,car.jpg,licenseplate.jpg,cow.jpg,escalator.jpg,flamingo.jpg,kiwi03.jpg,fortunecookie.jpg,beerbottle.jpg,safe.jpg,ostrich.jpg,eyepatch.jpg,paperairplane.jpg,frenchfries.jpg,raccoon.jpg,vacuumcleaner01.jpg,waterfall.jpg,,,,,0,0,10,,,,,.\resources\fortunecookie.jpg,,,1,,,,,,,,,1,,,,,,,,,None,272.92504312000017,None,272.92504312000017,None,,,,,,,266.8255918,269.5758245000002,269.30917050000016,None,0.15333333335000002,269.8087723000001,None,269.8087723000001,None,271.9587395000001,None,271.9587395000001,None,right,0.7021011000001636,271.9587395000001,None,272.7419890000001,None,right,0.16686250000020664,272.7419890000001,None,272.7419890000001,None,-10.006764806001751,150.00000351094027,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag1,1,4,5,0.14400000002000002,0.03799999999999999,0.3799999999999999,ramp,,,,,0,6,6,6,,,,,,,pirateflag.jpg,birthdaycandle.jpg,arrow02.jpg,electrictoothbrush01c.jpg,trophy01.jpg,zebra.jpg,makiroll.jpg,coffeemaker.jpg,car.jpg,eye.jpg,tennisracket.jpg,microphone01.jpg,tank.jpg,birdfeeder.jpg,electricguitar01.jpg,barrel01.jpg,hulahoop.jpg,,,,,1,0,7,,,,,.\resources\trophy01.jpg,,,1,,,,,,,,,1,,,,,,,,,None,279.47509282,None,279.47509282,None,,,,,,,272.94197810000014,275.6918483000002,275.4085311000001,None,0.14400000002000002,275.9251687000001,None,275.9251687000001,None,277.3917271,None,277.3917271,None,left,1.5009717999998884,277.3917271,None,278.97538410000016,None,right,0.46944299999995565,278.97538410000016,None,278.97538410000016,None,-10.008064094004647,150.00001124737665,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag6,6,5,11,0.13466666669000002,0.03599999999999999,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,curtain.jpg,frenchfries.jpg,saxophone.jpg,toucan.jpg,duck01.jpg,cruiseship.jpg,platypus.jpg,cat.jpg,turnstile.jpg,noparkingsign.jpg,bat.jpg,kite.jpg,parkfountain.jpg,dandelion.jpg,bumpercar.jpg,musicsheet.jpg,kangaroo.jpg,,,,,0,1,13,,,,,.\resources\bat.jpg,,,1,,,,,,,,,1,,,,,,,,,None,286.65798162,None,286.65798162,None,,,,,,,279.49203920000014,282.24144939999996,281.97479480000015,None,0.13466666669000002,282.49143790000016,None,282.49143790000016,None,284.89129890000004,None,284.89129890000004,None,right,1.393524700000171,284.89129890000004,None,286.35825580000005,None,left,0.27846249999993233,286.35825580000005,None,286.35825580000005,None,-10.009227634136485,150.00003695987715,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag3,3,4,7,0.12533333336000002,0.03399999999999999,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,totempole.jpg,soccerball.jpg,tennisracket.jpg,bench01.jpg,spicerack.jpg,birdhouse.jpg,crab01.jpg,toyanimal05.jpg,bullet.jpg,squid.jpg,tiger02.jpg,butterfly.jpg,fireplace.jpg,toad.jpg,saltshaker03a.jpg,well.jpg,chainsaw.jpg,,,,,0,0,9,,,,,.\resources\crab01.jpg,,,1,,,,,,,,,1,,,,,,,,,None,292.3239004200001,None,292.3239004200001,None,,,,,,,286.67450830000007,289.42434679999997,289.15772130000005,None,0.12533333336000002,289.65767040000014,None,289.65767040000014,None,291.2742449,None,291.2742449,None,right,0.6989470000000892,291.2742449,None,292.0408714,None,right,0.2599024000001009,292.0408714,None,292.0408714,None,-10.009903325668345,150.00012340554508,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag4,4,4,8,0.11600000003000002,0.03199999999999999,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,pig.jpg,boxingglove01.jpg,treadmill.jpg,englishcucumber.jpg,birdnest.jpg,ladybug03.jpg,tortoise01.jpg,tiger02.jpg,bench01.jpg,armadillo.jpg,nunchuk.jpg,sausage.jpg,pumpkin.jpg,fortunecookie.jpg,donut.jpg,foldingchair.jpg,pooltable.jpg,,,,,0,0,10,,,,,.\resources\tiger02.jpg,,,1,,,,,,,,,1,,,,,,,,,None,297.7069359200001,None,297.7069359200001,None,,,,,,,292.34087680000016,295.09108460000016,294.8244482,None,0.11600000003000002,295.3240111,None,295.3240111,None,296.97391660000017,None,296.97391660000017,None,right,0.4549551000000065,296.97391660000017,None,297.50723800000014,None,right,0.1696718000000601,297.50723800000014,None,297.50723800000014,None,-10.0087969897031,150.00041576432758,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
AB,lag5,5,4,9,0.10666666670000002,0.029999999999999985,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,christmaslights.jpg,tricycle.jpg,makiroll.jpg,fishingrod.jpg,golfball.jpg,windmill.jpg,foosballtable.jpg,ironingboard01.jpg,cymbal.jpg,marble.jpg,sink.jpg,waterfountain02.jpg,hockeystick.jpg,beaver.jpg,kangaroo.jpg,ipad02.jpg,saxophone.jpg,,,,,0,1,11,,,,,.\resources\cymbal.jpg,,,1,,,,,,,,,1,,,,,,,,,None,304.03991362,None,304.03991362,None,,,,,,,297.7238774,300.4741154000001,300.2075057000002,None,0.10666666670000002,300.707042,None,300.707042,None,302.37361120000014,None,302.37361120000014,None,right,1.319165600000133,302.37361120000014,None,303.77353790000006,None,left,0.24732459999995626,303.77353790000006,None,303.77353790000006,None,-10.001153334151129,150.00140318068046,,5,001,2021_Apr_08_1300,AB_pic_singleT2,2021.1.2,60.01500375091349,
